Xpath;Nome;Definição;Tipo de Dado;Tamanho;Mandatoriedade;Obrigatório por Regulação;Formato;Domínio;Mínimo de Ocorrências;Máximo de Ocorrências;Restrições;Nulidade;Tipo de Dado Json;Exemplo;Tamanho mínimo
/data/society/products/defferalPeriod/investmentFunds/minimumMathematicalProvisionAmount;minimumMathematicalProvisionAmount;"Lista com as informações do(s) Fundo(s) de Investimento(s) disponíveis para o período de diferimento/acumulação, contemplando: 
  - Valor Mínimo do Saldo Provisão matemática
";Texto;21;Opcional;Obrigatório;^(\d{1,16}\.\d{2,4})$;;0;1;"";Não permitido;string;1000.00;1
/data/society/products/defferalPeriod/investmentFunds/currency;currency;Moeda referente ao valor monetário, seguindo o modelo ISO-4217.;Texto;3;Opcional;Obrigatório;^([A-Z]{3})$;;0;1;"";Não permitido;string;BRL;3
/data/society/products/grantPeriodBenefit;grantPeriodBenefit;Período de concessão do benefício;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/society/products/grantPeriodBenefit/incomeModalities;incomeModalities;Modalidades de renda disponíveis para contratação. A considerar os seguintes domínios;Lista;;Obrigatório;Obrigatório;;"PAGAMENTO_UNICO 
RENDA_PRAZO_CERTO 
RENDA_TEMPORARIA 
RENDA_TEMPORARIA_REVERSIVEL 
RENDA_TEMPORARIA_MINMO_GARANTIDO 
RENDA_TEMPORARIA_REVERSIVEL_MININO_GARANTIDO 
RENDA_VITALICIA 
RENDA_VITALICIA_REVERSIVEL_BENEFICIARIO_INDICADO 
RENDA_VITALICIA_CONJUGE_CONTINUIDADE_MENORES 
RENDA_VITALICIA_MINIMO_GARANTIDO 
RENDA_VITALICIA_PRAZO_MINIMO_GRANTIDO 
NA";1;2147483647;"";Não permitido;array;PAGAMENTO_UNICO;
/data/society/products/grantPeriodBenefit/biometricTable;biometricTable;Obrigatório caso modalidade de renda seja diferente de (PAGAMENTO_UNICO, RENDA_PRAZO_CERTO). Tábua biométrica é o instrumento que mede a duração da vida humana (também conhecida como tábua de mortalidade) ou a probabilidade de entrada em invalidez e é um parâmetro utilizado para tarifar os planos de previdência complementar aberta.;Lista;;Opcional;Obrigatório;;"AT_2000_MALE 
AT_2000_FEMALE 
AT_2000_MALE_FEMALE 
AT_2000_MALE_SUAVIZADA_10 
AT_2000_FEMALE_SUAVIZADA_10 
AT_2000_MALE_FEMALE_SUAVIZADA_10 
AT_2000_MALE_SUAVIZADA_15 
AT_2000_FEMALE_SUAVIZADA_15 
AT_2000_MALE_FEMALE_SUAVIZADA_15 
AT_83_MALE 
AT_83_FEMALE 
AT_83_MALE_FEMALE 
BR_EMSSB_MALE 
BR_EMSSB_FEMALE 
BR_EMSSB_MALE_FEMALE 
NA";0;2147483647;"";Não permitido;array;AT_2000_MALE;
/data/society/products/grantPeriodBenefit/interestRate;interestRate;Taxa de juros garantida utilizada para conversão em renda. Em %;Texto;9;Obrigatório;Obrigatório;^(\d{1}\.\d{6})$|^(-1.000000)$;;1;1;"";Não permitido;string;0.019800;8
/data/society/products/grantPeriodBenefit/updateIndex;updateIndex;"Índice utilizado na atualização do prêmio e do capital segurado, caso critério de atualização por meio de índice:
1. IPCA (IBGE);
2. IGP-M (FGV);
3. INPC (IBGE).
";Texto;;Opcional;Obrigatório;;"IPCA 
IGP_M 
INPC";0;1;"";Não permitido;string;IPCA;
/data/society/products/grantPeriodBenefit/reversalFinancialResults;reversalFinancialResults;Percentual de reversão de excedente financeiro na concessão. Em %.;Texto;9;Obrigatório;Obrigatório;^(\d{1}\.\d{6})$|^(-1.000000)$;;1;1;"";Não permitido;string;0.019800;8
/data/society/products/grantPeriodBenefit/investmentFunds;investmentFunds;Lista com as informações do(s) Fundo(s) de Investimento(s) disponíveis para o período de diferimento/acumulação ou de concessão.;Lista;;Opcional;Opcional;;;0;2147483647;"";Não permitido;array;;
/data/society/products/grantPeriodBenefit/investmentFunds/cnpjNumber;cnpjNumber;O CNPJ corresponde ao número de inscrição no Cadastro de Pessoa Jurídica. Deve-se ter apenas os números do CNPJ, sem máscara.;Texto;14;Obrigatório;Obrigatório;^\d{14}$;;1;1;"";Não permitido;string;13456789000112;14
/data/society/products/grantPeriodBenefit/investmentFunds/name;name;"Lista com as informações do(s) Fundo(s) de Investimento(s) disponíveis para o período de diferimento/acumulação, contemplando:
- Nome Fantasia
";Texto;80;Obrigatório;Obrigatório;;;1;1;"";Não permitido;string;EMPRESAAPREV;1
/data/society/products/grantPeriodBenefit/investmentFunds/maximumAdministrationFee;maximumAdministrationFee;"Lista com as informações do(s) Fundo(s) de Investimento(s) disponíveis para o período de diferimento/acumulação, contemplando:
  - Taxa Máxima de Administração - em %
";Texto;9;Obrigatório;Obrigatório;^(\d{1}\.\d{6})$|^(-1.000000)$;;1;1;"";Não permitido;string;0.019800;8
/data/society/products/grantPeriodBenefit/investmentFunds/typePerformanceFee;typePerformanceFee;"Lista com as informações do(s) Fundo(s) de Investimento(s) disponíveis para o período de diferimento/acumulação, contemplando:
   - Tipo de taxa de performance
";Texto;;Opcional;Obrigatório;;"DIRETAMENTE 
INDIRETAMENTE";0;1;"";Não permitido;string;DIRETAMENTE;
/data/society/products/grantPeriodBenefit/investmentFunds/maximumPerformanceFee;maximumPerformanceFee;"Lista com as informações do(s) Fundo(s) de Investimento(s) disponíveis para o período de diferimento/acumulação, contemplando: 
  - Taxa Máxima de Performance - em %
";Texto;9;Opcional;Obrigatório;^(\d{1}\.\d{6})$|^(-1.000000)$;;0;1;"";Não permitido;string;0.019800;8
/data/society/products/grantPeriodBenefit/investmentFunds/eligibilityRule;eligibilityRule;"Lista com as informações do(s) Fundo(s) de Investimento(s) disponíveis para o período de diferimento/acumulação, contemplando:
  - Regra de Elegibilidade
";Booleano;;Opcional;Obrigatório;;;0;1;"";Não permitido;boolean;true;
/data/society/products/grantPeriodBenefit/investmentFunds/minimumContributionAmount;minimumContributionAmount;"Lista com as informações do(s) Fundo(s) de Investimento(s) disponíveis para o período de diferimento/acumulação, contemplando: 
  - Valor Mínimo de Contribuição
";Texto;21;Opcional;Obrigatório;^(\d{1,16}\.\d{2,4})$;;0;1;"";Não permitido;string;1000.00;1
/data/society/products/grantPeriodBenefit/investmentFunds/minimumContributionValue;minimumContributionValue;Valor Mínimo de Aporte de Portabilidade. Caso a Regra de Elegibilidade SIM.​;Número;;Opcional;Opcional;;;0;1;"";Não permitido;number;1;
/data/society/products/grantPeriodBenefit/investmentFunds/minimumMathematicalProvisionAmount;minimumMathematicalProvisionAmount;"Lista com as informações do(s) Fundo(s) de Investimento(s) disponíveis para o período de diferimento/acumulação, contemplando: 
  - Valor Mínimo do Saldo Provisão matemática
";Texto;21;Opcional;Obrigatório;^(\d{1,16}\.\d{2,4})$;;0;1;"";Não permitido;string;1000.00;1
/data/society/products/grantPeriodBenefit/investmentFunds/currency;currency;Moeda referente ao valor monetário, seguindo o modelo ISO-4217.;Texto;3;Opcional;Obrigatório;^([A-Z]{3})$;;0;1;"";Não permitido;string;BRL;3
/data/society/products/costs;costs;Custos;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/society/products/costs/loadingAntecipated;loadingAntecipated;Carregamento antecipado.;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/society/products/costs/loadingAntecipated/minValue;minValue;Percentual mínimo de carregamento cobrada quando do pagamento do prêmio/ contribuição. Em %.;Texto;9;Obrigatório;Obrigatório;^(\d{1}\.\d{6})$|^(-1.000000)$;;1;1;"";Não permitido;string;0.019800;8
/data/society/products/costs/loadingAntecipated/maxValue;maxValue;Percentual máximo de carregamento cobrada quando do pagamento do prêmio/ contribuição. Em %.;Texto;9;Obrigatório;Obrigatório;^(\d{1}\.\d{6})$|^(-1.000000)$;;1;1;"";Não permitido;string;0.019800;8
/data/society/products/costs/loadingLate;loadingLate;Carregamento postecipado.;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/society/products/costs/loadingLate/minValue;minValue;Percentual mínimo de taxa de carregamento cobrado quando da efetivação de resgate ou portabilidade.;Texto;9;Obrigatório;Obrigatório;^(\d{1}\.\d{6})$|^(-1.000000)$;;1;1;"";Não permitido;string;0.019800;8
/data/society/products/costs/loadingLate/maxValue;maxValue;Percentual máximo de taxa de carregamento cobrado quando da efetivação de resgate ou portabilidade.;Texto;9;Obrigatório;Obrigatório;^(\d{1}\.\d{6})$|^(-1.000000)$;;1;1;"";Não permitido;string;0.019800;8
/data/society/products/minimumRequirement;minimumRequirement;Requerimento mínimo do serviço contratado;Objeto;;Opcional;Obrigatório;;;0;1;"";Não permitido;object;;
/data/society/products/minimumRequirement/contractType;contractType;"O tipo de serviço contratado. A considerar os domínios abaixo:
1. Coletivo Averbado;
2. Coletivo instituído;
3. Individual.
";Texto;30;Opcional;Obrigatório;;"COLETIVO_AVERBADO 
COLETIVO_INSTITUIDO 
INDIVIDUAL";0;1;"";Não permitido;string;COLETIVO_AVERBADO;1
/data/society/products/minimumRequirement/participantQualified;participantQualified;"Indicação se o plano é destinado para participante qualificado. A considerar os domínios abaixo:
1. true
2. false
";Booleano;;Opcional;Obrigatório;;;0;1;"";Não permitido;boolean;true;
/data/society/products/minimumRequirement/contractingMinRequirement;contractingMinRequirement;Campo aberto (possibilidade de incluir URL);Texto;1024;Obrigatório;Obrigatório;;;1;1;"";Não permitido;string;https://openinsurance.com.br/aaa;1
/data/society/products/targetAudience;targetAudience;"A considerar os domínios abaixo:

  1. Pessoa Natural
  2. Pessoa Jurídica
";Texto;30;Opcional;Obrigatório;;"PESSOA_NATURAL 
PESSOA_JURIDICA";0;1;"";Não permitido;string;PESSOA_NATURAL;1
