Xpath;Nome;Definição;Tipo de Dado;Tamanho;Mandatoriedade;Obrigatório por Regulação;Formato;Domínio;Mínimo de Ocorrências;Máximo de Ocorrências;Restrições;Nulidade;Tipo de Dado Json;Exemplo;Tamanho mínimo
/data/bankingAgents/locations/availability/standards;standards;Lista disponibilidade padrão da dependência por dias da semana;Lista;;Opcional;Opcional;;;0;N;"";Não permitido;array;;
/data/bankingAgents/locations/availability/standards/weekday;weekday;Dia da semana de abertura;Texto;;Obrigatório;Opcional;;"DOMINGO 
SEGUNDA_FEIRA 
TERCA_FEIRA 
QUARTA_FEIRA 
QUINTA_FEIRA 
SEXTA_FEIRA 
SABADO";1;1;"";Não permitido;string;;
/data/bankingAgents/locations/availability/standards/openingTime;openingTime;Horário de abertura (UTC);Texto;13;Opcional;Opcional;^(?:[01]\d|2[0123]):(?:[012345]\d):(?:[012345]\d)|Z$;;0;1;"";Não permitido;string;;
/data/bankingAgents/locations/availability/standards/closingTime;closingTime;Horário de fechamento (UTC);Texto;13;Opcional;Opcional;^(?:[01]\d|2[0123]):(?:[012345]\d):(?:[012345]\d)|Z$;;0;1;"";Não permitido;string;;
/data/bankingAgents/locations/availability/exception;exception;Em campo texto devem ser registradas todas as Exceções para o não atendimento;Texto;2000;Opcional;Opcional;^(?!\s)[\w\W\s]*[^\s]$;;0;1;"";Não permitido;string;Exceto feriados municipais, nacionais e estaduais;1
/data/bankingAgents/locations/availability/isPublicAccessAllowed;isPublicAccessAllowed;Indica se a instalação da Dependência tem acesso restrito a clientes;Booleano;;Opcional;Opcional;;;0;1;"";Não permitido;boolean;false;
/data/bankingAgents/locations/phones;phones;;Lista;;Opcional;Opcional;;;0;N;"";Não permitido;array;;
/data/bankingAgents/locations/phones/type;type;Identificação do Tipo de telefone da dependência. p.ex.FIXO, MOVEL.;Texto;;Opcional;Opcional;;"FIXO 
MOVEL";0;1;"";Não permitido;string;FIXO;
/data/bankingAgents/locations/phones/countryCallingCode;countryCallingCode;Número de DDI (Discagem Direta Internacional) para  telefone de acesso ao Canal - se houver. p.ex. '55';Texto;4;Opcional;Opcional;^\d{1,4}$;;0;1;"";Não permitido;string;55;1
/data/bankingAgents/locations/phones/areaCode;areaCode;Número de DDD (Discagem Direta à Distância) do telefone da dependência - se houver. p.ex. '19';Texto;2;Opcional;Opcional;^\d{2}$;;0;1;"";Não permitido;string;19;2
/data/bankingAgents/locations/phones/number;number;Número de telefone da dependência - se houver;Texto;11;Opcional;Opcional;^([0-9]{8,11})$;;0;1;"";Não permitido;string;35721199;8
/data/bankingAgents/services;services;Traz a relação de serviços disponbilizados pelo Canal de Atendimento;Lista;;Obrigatório;Opcional;;;1;N;"";Não permitido;array;;
/data/bankingAgents/services/name;name;Relação dos Nomes de serviços prestados pelo Correspondente;Texto;;Obrigatório;Obrigatório;;"RECEPCAO_ENCAMINHAMENTO_PROPOSTAS_ABERTURA_CONTAS_DEPOSITOS_VISTA_PRAZO_POUPANCA_MANTIDOS_INSTITUICAO_CONTRATANTE 
REALIZACAO_RECEBIMENTOS_PAGAMENTOS_TRANSFERENCIAS_ELETRONICAS_VISANDO_MOVIMENTACAO_CONTAS_DEPOSITOS_TITULARIDADE_CLIENTES_MANTIDAS_INSTITUICAO_CONTRATANTE 
RECEBIMENTOS_PAGAMENTOS_QUALQUER_NATUREZA_OUTRAS_ATIVIDADES_DECORRENTES_EXECUCAO_CONTRATOS_CONVENIOS_PRESTACAO_SERVICOS 
EXECUCAO_ATIVA_PASSIVA_ORDENS_PAGAMENTO_CURSADAS_INTERMEDIO_INSTITUICAO_CONTRATANTE_SOLICITACAO_CLIENTES_USUARIOS 
RECEPCAO_ENCAMINHAMENTO_PROPOSTAS_OPERACAO_CREDITO_ARRENDAMENTO_MERCANTIL_CONCESSAO_INSTITUICAO_CONTRATANTE 
RECEBIMENTOS_PAGAMENTOS_RELACIONADOS_LETRAS_CAMBIO_ACEITE_INSTITUICAO_CONTRATANTE 
RECEPCAO_ENCAMINHAMENTO_PROPOSTAS_FORNECIMENTO_CARTAO_CREDITO_RESPONSABILIDADE_INSTITUICAO_CONTRATANTE 
REALIZACAO_OPERACOES_CAMBIO_RESPONSABILIDADE_INSTITUICAO_CONTRATANTE 
OUTROS";1;1;"";Não permitido;string;;
/data/bankingAgents/services/code;code;"> Relação dos Códigos relativos aos serviços prestados pelo Correspondente 
* `RECEBE_ENCAMINHA_PROPOSTAS_ABERTURA_CONTAS` - Recepção e encaminhamento de propostas de abertura de contas 
* `REALIZA_RECEBIMENTOS_PAGAMENTOS_TRANSFERENCIAS_ELETRONICAS` - Realização de recebimentos, pagamentos e transferências eletrônicas 
* `RECEBIMENTOS_PAGAMENTOS_QUALQUER_NATUREZA_EXECUCAO_CONTRATOS_CONVENIO` - Recebimentos e pagamentos de qualquer natureza 
* `EXECUCAO_ATIVA_PASSIVA_ORDENS_PAGAMENTO` - Execução ativa e passiva de ordens de pagamento 
* `RECEBE_ENCAMINHA_PROPOSTAS_CREDITO_ARRENDAMENTO_MERCANTIL` - Recepção e encaminhamento de propostas de operações de crédito e de arrendamento mercantil 
* `RECEBE_PAGAMENTOS_RELACIONADOS_LETRAS_CAMBIO_ACEITE_INSTITUICAO` - Recebimento e pagamentos relacionados a letras de câmbio de aceite da instituição 
* `RECEBE_ENCAMINHA_PROPOSTAS_FORNECIMENTO_CARTAO_CREDITO` - Recepção e encaminhamento de propostas de fornecimento de cartões de crédito 
* `REALIZA_OPERACOES_CAMBIO` - Realização de operações de câmbio 
* `OUTROS` - Outros";Texto;;Obrigatório;Obrigatório;;"RECEBE_ENCAMINHA_PROPOSTAS_ABERTURA_CONTAS 
REALIZA_RECEBIMENTOS_PAGAMENTOS_TRANSFERENCIAS_ELETRONICAS 
RECEBIMENTOS_PAGAMENTOS_QUALQUER_NATUREZA_EXECUCAO_CONTRATOS_CONVENIO 
EXECUCAO_ATIVA_PASSIVA_ORDENS_PAGAMENTO 
RECEBE_ENCAMINHA_PROPOSTAS_CREDITO_ARRENDAMENTO_MERCANTIL 
RECEBE_PAGAMENTOS_RELACIONADOS_LETRAS_CAMBIO_ACEITE_INSTITUICAO 
RECEBE_ENCAMINHA_PROPOSTAS_FORNECIMENTO_CARTAO_CREDITO 
REALIZA_OPERACOES_CAMBIO 
OUTROS";1;1;"";Não permitido;string;;
/data/bankingAgents/services/additionalInfo;additionalInfo;Campo aberto para detalhamento;Texto;2000;Opcional;Opcional;^(?!\s)[\w\W\s]*[^\s]$;;0;1;"";Não permitido;string;Informações Adicionais;1
/data/bankingAgents/contractors;contractors;Relação de informações de um contratante do serviço de correspondente.;Lista;;Opcional;Opcional;;;1;N;"";Não permitido;array;;
/data/bankingAgents/contractors/name;name;Nome do contratante do serviço de correspondente;Texto;100;Obrigatório;Opcional;^(?!\s)[\w\W\s]*[^\s]$;;1;1;"";Não permitido;string;Empresa Contratante;1
/data/bankingAgents/contractors/cnpjNumber;cnpjNumber;Número completo do CNPJ da instituição;Texto;14;Obrigatório;Opcional;^\d{14}$;;1;1;"";Não permitido;string;50685362000135;14
