Xpath;Nome;Definição;Tipo de Dado;Tamanho;Mandatoriedade;Obrigatório por Regulação;Formato;Domínio;Mínimo de Ocorrências;Máximo de Ocorrências;Restrições;Nulidade;Tipo de Dado Json;Exemplo;Tamanho mínimo
/data/fees/priorityServices/code;code;Lista das Siglas de identificação do Serviço Prioritário, segundo Resolução 3.919 do Bacen.;Texto;;Obrigatório;Obrigatório;;"CADASTRO 
2_VIA_CARTAO_DEBITO 
2_VIA_CARTAO_POUPANCA 
EXCLUSAO_CCF 
SUSTACAO_REVOGACAO 
FOLHA_CHEQUE 
CHEQUE_ADMINISTRATIVO 
CHEQUE_VISADO 
SAQUE_PESSOAL 
SAQUE_TERMINAL 
SAQUE_CORRESPONDENTE 
DEPOSITO_IDENTIFICADO 
EXTRATO_MES_P 
EXTRATO_MES_E 
EXTRATO_MES_C 
EXTRATO_MOVIMENTO_P 
EXTRATO_MOVIMENTO_E 
EXTRATO_MOVIMENTO_C 
MICROFILME 
DOC_PESSOAL 
DOC_ELETRONICO 
DOC_INTERNET 
TED_PESSOAL 
TED_ELETRONICO 
TED_INTERNET 
DOC_TED_AGENDADO_P 
DOC_TED_AGENDADO_E 
DOC_TED_AGENDADO_I 
TRANSF_RECURSO_P 
TRANSF_RECURSO_E 
ORDEM_PAGAMENTO 
ANUIDADE_NACIONAL 
ANUIDADE_INTERNACIONAL 
ANUIDADE_DIFERENCIADA 
SAQUE_CARTAO_BRASIL 
SAQUE_CARTAO_EXTERIOR 
AVALIACAO_EMERGENCIAL_CREDITO 
EMISSAO_SEGUNDA_VIA 
TARIFA_PAGAMENTO_CONTAS 
SMS";1;1;"";Não permitido;string;TARIFA_PAGAMENTO_CONTAS;
/data/fees/priorityServices/chargingTriggerInfo;chargingTriggerInfo;Fatos geradores de cobrança que incidem sobre os serviços prioritários, segundo Resolução 3.919 do Bacen, para pessoa natural.;Texto;2000;Obrigatório;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;1;1;"";Não permitido;string;Fornecimento de extrato com a movimentação de um período em guichê de caixa ou por outras formas de atendimento pessoal, tal como atendimento telefônico realizado por atendente.;
/data/fees/priorityServices/prices;prices;Lista distribuição preços tarifas de serviços;Lista;;Obrigatório;Obrigatório;;;4;4;"";Não permitido;array;;
/data/fees/priorityServices/prices/interval;interval;"Segundo Normativa nº 32, BCB, de 2020: Distribuição de frequência relativa dos valores de tarifas cobradas dos clientes, de que trata o § 2º do art. 3º da Circular nº 4.015, de 2020, deve dar-se com base em quatro faixas de igual tamanho, com explicitação dos valores sobre a mediana em cada uma dessas faixas. Informando: 1ª faixa, 2ª faixa, 3ª faixa e 4ª faixa
";Texto;;Obrigatório;Obrigatório;;"1_FAIXA 
2_FAIXA 
3_FAIXA 
4_FAIXA";1;1;"";Não permitido;string;1_FAIXA;
/data/fees/priorityServices/prices/value;value;"Valor da mediana de cada faixa relativa ao serviço ofertado, informado no período, conforme Res nº 32 BCB, 2020. p.ex. '45.00' (representa um valor monetário. p.ex: 1547368.92. Este valor, considerando que a moeda seja BRL, significa R$ 1.547.368,92. O único separador presente deve ser o '.' (ponto) para indicar a casa decimal. Não deve haver separador de milhar)
";Texto;12;Obrigatório;Obrigatório;^(\d{1,9}\.\d{2}){1}$;;1;1;"";Não permitido;string;2000.00;4
/data/fees/priorityServices/prices/currency;currency;Moeda referente ao valor mínimo da Tarifa, segundo modelo ISO-4217;Texto;3;Obrigatório;Obrigatório;^(\w{3}){1}$;;1;1;"";Não permitido;string;BRL;3
/data/fees/priorityServices/prices/customers;customers;Informações relevantes para o cliente.;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/fees/priorityServices/prices/customers/rate;rate;"Percentual de clientes em cada faixa.
";Texto;8;Obrigatório;Obrigatório;^\d{1}\.\d{6}$;;1;1;"";Não permitido;string;0.150000;8
/data/fees/priorityServices/minimum;minimum;;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/fees/priorityServices/minimum/value;value;Valor mínimo apurado para a tarifa de serviços sobre a base de clientes no mês de referência;Texto;12;Obrigatório;Obrigatório;^(\d{1,9}\.\d{2}){1}$;;1;1;"";Não permitido;string;1350.00;4
/data/fees/priorityServices/minimum/currency;currency;Moeda referente ao valor mínimo da Tarifa, segundo modelo ISO-4217;Texto;3;Obrigatório;Obrigatório;^(\w{3}){1}$;;1;1;"";Não permitido;string;BRL;3
/data/fees/priorityServices/maximum;maximum;;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/fees/priorityServices/maximum/value;value;Valor máximo apurado para a tarifa de serviços sobre a base de clientes no mês de referência;Texto;12;Obrigatório;Obrigatório;^(\d{1,9}\.\d{2}){1}$;;1;1;"";Não permitido;string;8800.00;4
/data/fees/priorityServices/maximum/currency;currency;Moeda referente ao valor mínimo da Tarifa, segundo modelo ISO-4217;Texto;3;Obrigatório;Obrigatório;^(\w{3}){1}$;;1;1;"";Não permitido;string;BRL;3
/data/fees/otherServices;otherServices;Lista das Tarifas cobradas sobre outros Serviços, que não prioritários;Lista;;Opcional;Opcional;;;1;100;"";Não permitido;array;;
/data/fees/otherServices/name;name;Nome do Serviço que incide sobre tipo de conta (Campo Livre);Texto;250;Obrigatório;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;1;1;"";Não permitido;string;Evento personalizado;
/data/fees/otherServices/code;code;Siglas de identificação do Serviço (Campo Livre);Texto;100;Obrigatório;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;1;1;"";Não permitido;string;TALAO_DOMICILIO;
/data/fees/otherServices/chargingTriggerInfo;chargingTriggerInfo;Fatos geradores de cobrança que incidem sobre outros serviços para pessoa natural. (Campo Livre);Texto;2000;Obrigatório;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;1;1;"";Não permitido;string;Cobrança devido a evento personalizado;
/data/fees/otherServices/prices;prices;Lista distribuição preços tarifas de serviços;Lista;;Obrigatório;Obrigatório;;;4;4;"";Não permitido;array;;
/data/fees/otherServices/prices/interval;interval;"Segundo Normativa nº 32, BCB, de 2020: Distribuição de frequência relativa dos valores de tarifas cobradas dos clientes, de que trata o § 2º do art. 3º da Circular nº 4.015, de 2020, deve dar-se com base em quatro faixas de igual tamanho, com explicitação dos valores sobre a mediana em cada uma dessas faixas. Informando: 1ª faixa, 2ª faixa, 3ª faixa e 4ª faixa
";Texto;;Obrigatório;Obrigatório;;"1_FAIXA 
2_FAIXA 
3_FAIXA 
4_FAIXA";1;1;"";Não permitido;string;1_FAIXA;
/data/fees/otherServices/prices/value;value;"Valor da mediana de cada faixa relativa ao serviço ofertado, informado no período, conforme Res nº 32 BCB, 2020. p.ex. '45.00' 
(representa um valor monetário. p.ex: 1547368.92. Este valor, considerando que a moeda seja BRL, significa R$ 1.547.368,92. 
O único separador presente deve ser o '.' (ponto) para indicar a casa decimal. Não deve haver separador de milhar).

Observação: Para efeito de comparação de taxas dos produtos, as instituições participantes, quando não cobram tarifas, 
devem enviar o valor 0.00 sinalizando que para aquela taxa não há cobrança pelo serviço.
";Texto;12;Obrigatório;Obrigatório;^(\d{1,9}\.\d{2}){1}$;;1;1;"";Não permitido;string;2000.00;4
/data/fees/otherServices/prices/currency;currency;Moeda referente ao valor mínimo da Tarifa, segundo modelo ISO-4217;Texto;3;Obrigatório;Obrigatório;^(\w{3}){1}$;;1;1;"";Não permitido;string;BRL;3
/data/fees/otherServices/prices/customers;customers;Informações relevantes para o cliente.;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/fees/otherServices/prices/customers/rate;rate;"Percentual de clientes em cada faixa.
";Texto;8;Obrigatório;Obrigatório;^\d{1}\.\d{6}$;;1;1;"";Não permitido;string;0.150000;8
/data/fees/otherServices/minimum;minimum;;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/fees/otherServices/minimum/value;value;"Valor mínimo apurado para a tarifa de serviços sobre a base de clientes no mês de referência.

Observação: Para efeito de comparação de taxas dos produtos, as instituições participantes, quando não cobram tarifas, 
devem enviar o valor 0.00 sinalizando que para aquela taxa não há cobrança pelo serviço.
";Texto;12;Obrigatório;Obrigatório;^(\d{1,9}\.\d{2}){1}$;;1;1;"";Não permitido;string;1350.00;4
/data/fees/otherServices/minimum/currency;currency;Moeda referente ao valor mínimo da Tarifa, segundo modelo ISO-4217;Texto;3;Obrigatório;Obrigatório;^(\w{3}){1}$;;1;1;"";Não permitido;string;BRL;3
/data/fees/otherServices/maximum;maximum;;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/fees/otherServices/maximum/value;value;"Valor máximo apurado para a tarifa de serviços sobre a base de clientes no mês de referência.

Observação: Para efeito de comparação de taxas dos produtos, as instituições participantes, quando não cobram tarifas, 
devem enviar o valor 0.00 sinalizando que para aquela taxa não há cobrança pelo serviço.
";Texto;12;Obrigatório;Obrigatório;^(\d{1,9}\.\d{2}){1}$;;1;1;"";Não permitido;string;8800.00;4
/data/fees/otherServices/maximum/currency;currency;Moeda referente ao valor mínimo da Tarifa, segundo modelo ISO-4217;Texto;3;Obrigatório;Obrigatório;^(\w{3}){1}$;;1;1;"";Não permitido;string;BRL;3
/data/serviceBundles;serviceBundles;"Lista dos pacotes de serviços de contas com serviços essenciais padronizados e regulados pela Resolução BC 3919, de 25/11/2010

[Restrição]
- Obrigatório quando ""type"" for igual ""CONTA_DEPOSITO_A_VISTA"" (conta corrente) ou ""CONTA_POUPANCA"", porque existem hoje pacotes passíveis de cobrança diferentes dos serviços essenciais (que não são cobrados);

- Opcional quando ""type"" for igual ""CONTA_PAGAMENTO_PRE_PAGA"" ficando condicionado caso a instituição tenha pacote de serviço atrelado a este tipo de conta.
";Lista;;Condicional;Opcional;;;1;200;"
- Obrigatório quando ""type"" for igual ""CONTA_DEPOSITO_A_VISTA"" (conta corrente) ou ""CONTA_POUPANCA"", porque existem hoje pacotes passíveis de cobrança diferentes dos serviços essenciais (que não são cobrados);

- Opcional quando ""type"" for igual ""CONTA_PAGAMENTO_PRE_PAGA"" ficando condicionado caso a instituição tenha pacote de serviço atrelado a este tipo de conta.
";Não permitido;array;;
/data/serviceBundles/name;name;Nome do Pacote de Serviços dado pela instituição.;Texto;250;Obrigatório;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;1;1;"";Não permitido;string;Conta de depósitos à vista Movimentação com cartão (sem cheque);
/data/serviceBundles/services;services;Lista dos serviços que compõe o pacote de serviços;Lista;;Obrigatório;Opcional;;;1;100;"";Não permitido;array;;
/data/serviceBundles/services/code;code;"Código que identifica o Serviço que compõe o Pacote de Serviços, podendo ser da lista de Serviços Prioritários ou Outros Serviços. p.ex. segundo Resolução 3.919 do Bacen: 'SAQUE_TERMINAL'.
";Texto;100;Obrigatório;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;1;1;"";Não permitido;string;SAQUE_TERMINAL;
/data/serviceBundles/services/chargingTriggerInfo;chargingTriggerInfo;"Fatos geradores de cobrança que incidem sobre serviço que compõe o Pacote de Serviços.
";Texto;2000;Obrigatório;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;1;1;"";Não permitido;string;Realização de pesquisa em serviços de proteção ao crédito, base de dados e informações cadastrais, e tratamento de dados e informações necessários ao início relacionamento decorrente da abertura de conta de depósitos à vista ou de poupança ou contratação de operação de crédito ou de arrendamento mercantil, não podendo ser cobrada cumulativamente;
/data/serviceBundles/services/eventLimitQuantity;eventLimitQuantity;"Segundo Resolução  4196, BCB, de 2013: Quantidade de eventos previstos no Pacote de Serviços (Número de eventos incluídos no mês) p.ex.'2'. No caso de quantidade ilimitada, reportar 999999
";Texto;6;Obrigatório;Obrigatório;^(\d{1,6}){1}$;;1;1;"";Não permitido;string;2;1
/data/serviceBundles/services/freeEventQuantity;freeEventQuantity;"Segundo Resolução  4196, BCB, de 2013: Quantidade de eventos previstos no Pacote de Serviços com isenção de Tarifa.p.ex.'1'  No caso de quantidade ilimitada, reportar 999999
";Texto;6;Obrigatório;Obrigatório;^(\d{1,6}){1}$;;1;1;"";Não permitido;string;1;1
/data/serviceBundles/prices;prices;Lista distribuição preços tarifas de serviços;Lista;;Obrigatório;Opcional;;;4;4;"";Não permitido;array;;
/data/serviceBundles/prices/interval;interval;"Segundo Normativa nº 32, BCB, de 2020: Distribuição de frequência relativa dos valores de tarifas cobradas dos clientes, de que trata o § 2º do art. 3º da Circular nº 4.015, de 2020, deve dar-se com base em quatro faixas de igual tamanho, com explicitação dos valores sobre a mediana em cada uma dessas faixas. Informando: 1ª faixa, 2ª faixa, 3ª faixa e 4ª faixa
";Texto;;Obrigatório;Obrigatório;;"1_FAIXA 
2_FAIXA 
3_FAIXA 
4_FAIXA";1;1;"";Não permitido;string;1_FAIXA;
/data/serviceBundles/prices/monthlyFee;monthlyFee;"Valor da mediana de cada faixa relativa ao serviço ofertado, informado no período, conforme Res nº 32 BCB, 2020. p.ex. ''45.00''
(representa um valor monetário. p.ex: 1547368.92. Este valor, considerando que a moeda seja BRL, significa R$ 1.547.368,92. 
O único separador presente deve ser o ''.'' (ponto) para indicar a casa decimal. Não deve haver separador de milhar).

Observação: Para efeito de comparação de taxas dos produtos, as instituições participantes, quando não cobram tarifas, 
devem enviar o valor 0.00 sinalizando que para aquela taxa não há cobrança pelo serviço.
";Texto;12;Obrigatório;Obrigatório;^(\d{1,9}\.\d{2}){1}$;;1;1;"";Não permitido;string;2000.00;4
/data/serviceBundles/prices/currency;currency;Moeda referente ao valor mínimo da Tarifa, segundo modelo ISO-4217;Texto;3;Obrigatório;Obrigatório;^(\w{3}){1}$;;1;1;"";Não permitido;string;BRL;3
/data/serviceBundles/prices/customers;customers;Informações relevantes para o cliente.;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/serviceBundles/prices/customers/rate;rate;"Percentual de clientes em cada faixa.
";Texto;8;Obrigatório;Obrigatório;^\d{1}\.\d{6}$;;1;1;"";Não permitido;string;0.150000;8
/data/serviceBundles/minimum;minimum;;Objeto;;Obrigatório;Opcional;;;1;1;"";Não permitido;object;;
/data/serviceBundles/minimum/value;value;"Valor mínimo apurado para a tarifa de serviços sobre a base de clientes no mês de referência.

Observação: Para efeito de comparação de taxas dos produtos, as instituições participantes, quando não cobram tarifas, 
devem enviar o valor 0.00 sinalizando que para aquela taxa não há cobrança pelo serviço.
";Texto;12;Obrigatório;Obrigatório;^(\d{1,9}\.\d{2}){1}$;;1;1;"";Não permitido;string;1350.00;4
/data/serviceBundles/minimum/currency;currency;Moeda referente ao valor mínimo da Tarifa, segundo modelo ISO-4217;Texto;3;Obrigatório;Obrigatório;^(\w{3}){1}$;;1;1;"";Não permitido;string;BRL;3
/data/serviceBundles/maximum;maximum;;Objeto;;Obrigatório;Opcional;;;1;1;"";Não permitido;object;;
/data/serviceBundles/maximum/value;value;"Valor máximo apurado para a tarifa de serviços sobre a base de clientes no mês de referência.

Observação: Para efeito de comparação de taxas dos produtos, as instituições participantes, quando não cobram tarifas, 
devem enviar o valor 0.00 sinalizando que para aquela taxa não há cobrança pelo serviço.
";Texto;12;Obrigatório;Obrigatório;^(\d{1,9}\.\d{2}){1}$;;1;1;"";Não permitido;string;8800.00;4
/data/serviceBundles/maximum/currency;currency;Moeda referente ao valor mínimo da Tarifa, segundo modelo ISO-4217;Texto;3;Obrigatório;Obrigatório;^(\w{3}){1}$;;1;1;"";Não permitido;string;BRL;3
/data/openingClosingChannels;openingClosingChannels;Lista dos canais para aberturas e encerramento;Lista;;Obrigatório;Obrigatório;;"DEPENDENCIAS_PROPRIAS 
CORRESPONDENTES_BANCARIOS 
INTERNET_BANKING 
MOBILE_BANKING 
CENTRAL_TELEFONICA 
CHAT 
OUTROS";1;7;"";Não permitido;array;DEPENDENCIAS_PROPRIAS;
/data/openingClosingChannelsAdditionalInfo;openingClosingChannelsAdditionalInfo;"Campo livre para preenchimento das informações adicionais referente ao ""openingClosingChannels"". 

[Restrição] Obrigatório quando ""openingClosingChannels"" for igual 'OUTROS'.
";Texto;140;Condicional;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;0;1;" Obrigatório quando ""openingClosingChannels"" for igual 'OUTROS'.
";Não permitido;string;Informações adicionais;
/data/transactionMethods;transactionMethods;Lista de formas de movimentação;Lista;;Obrigatório;Obrigatório;;"MOVIMENTACAO_ELETRONICA 
MOVIMENTACAO_CHEQUE 
MOVIMENTACAO_CARTAO 
MOVIMENTACAO_PRESENCIAL";1;4;"";Não permitido;array;MOVIMENTACAO_CARTAO;
/data/termsConditions;termsConditions;Objeto que reúne informações relativas a Termos e Condições para as modalidades tratadas;Objeto;;Obrigatório;Opcional;;;1;1;"";Não permitido;object;;
/data/termsConditions/minimumBalance;minimumBalance;;Objeto;;Obrigatório;Obrigatório;;;1;1;"";Não permitido;object;;
/data/termsConditions/minimumBalance/value;value;Saldo mínimo exigido nos Termos e condições contratuais, que regem as contas comercializadas.;Texto;12;Obrigatório;Obrigatório;^(\d{1,9}\.\d{2}){1}$;;1;1;"";Não permitido;string;200.00;4
/data/termsConditions/minimumBalance/currency;currency;Moeda referente ao valor mínimo da Tarifa, segundo modelo ISO-4217;Texto;3;Obrigatório;Obrigatório;^(\w{3}){1}$;;1;1;"";Não permitido;string;BRL;3
/data/termsConditions/elegibilityCriteriaInfo;elegibilityCriteriaInfo;Critérios de qualificação do cliente com a finalidade de definir sua elegibilidade para a aquisição do tipo de conta. Campo Aberto;Texto;2000;Obrigatório;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;1;1;"";Não permitido;string;https://example.com/mobile-banking;
/data/termsConditions/closingProcessInfo;closingProcessInfo;Procedimentos de encerramento para o tipo de conta tratado. Possibilidade de inscrição da URL. Endereço eletrônico de acesso ao canal. p.ex. 'https://example.com/mobile-banking' ;Texto;2000;Obrigatório;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;1;1;"";Não permitido;string;https://example.com/mobile-banking;
/data/incomeRate;incomeRate;;Objeto;;Opcional;Opcional;;;0;1;"";Não permitido;object;;
/data/incomeRate/savingAccount;savingAccount;"Descrição da Remuneração especificamente para Conta de Poupança. Deve ser preenchido com a determinação legal vigente. 

[Restrição] Obrigatório quando ""type"" for igual ""CONTA_POUPANCA"".
";Texto;2000;Condicional;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;0;1;" Obrigatório quando ""type"" for igual ""CONTA_POUPANCA"".
";Não permitido;string;Remuneração trimestral de x% + TR conforme determinação legal vigente​;
/data/incomeRate/prepaidPaymentAccount;prepaidPaymentAccount;Campo Livre. Deve explicitar o Percentual em favor do titular da conta de pagamento pré-paga.;Texto;2000;Opcional;Obrigatório;^(?!\s)[\w\W\s]*[^\s]$;;0;1;"";Não permitido;string;40% Rendimento a.m.;
